Formula modelo,MAE train,MAE test,Variación validación (MAE)
Y~Y1+Y2+Y3+Y4+Y7+Y14+QUINCENA+QUINCENA_DESPUES,5.8246330807764775,5.8026912292983015,0.376707874537067
Y~Y1+Y2+Y3+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA,5.933453132565847,5.911674467800559,0.3670487366918922
Y~Y1+Y2+Y3+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO,5.927404459050142,5.887450882135896,0.6740484336823598
Y~Y1+Y2+Y3+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA,5.936662552889423,5.887195245324958,0.8332511259274662
Y~Y1+Y2+Y3+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA_DESPUES,5.931997676641968,5.888993131536685,0.724958900011366
Y~Y1+Y2+Y3+Y4+Y7+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO,5.927358232562454,5.911909020647652,0.2606424533265081
Y~Y1+Y2+Y3+Y4+Y7+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA,5.93831271186104,5.917670633822746,0.3476084712929408
Y~Y1+Y2+Y3+Y4+Y7+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA_DESPUES,5.933235134002087,5.920394322565622,0.2164217521546806
Y~Y1+Y2+Y3+Y4+Y7+CLASE_ACCIDENTE+FESTIVO+QUINCENA,5.9296382502425695,5.882107655769103,0.8015766302695209
Y~Y1+Y2+Y3+Y4+Y7+CLASE_ACCIDENTE+FESTIVO+QUINCENA_DESPUES,5.9454898460181225,5.900913345842531,0.7497531966259439
Y~Y1+Y2+Y3+Y4+Y7+CLASE_ACCIDENTE+QUINCENA+QUINCENA_DESPUES,5.931846525340728,5.885405684058018,0.7829069933673338
Y~Y1+Y2+Y3+Y4+Y7+DIA_SEMANA+FIN_SEMANA+FESTIVO,5.920003840499877,5.885060519444342,0.5902584186936042
Y~Y1+Y2+Y3+Y4+Y7+DIA_SEMANA+FIN_SEMANA+QUINCENA,5.930865363206272,5.891405917972582,0.6653235711349506
Y~Y1+Y2+Y3+Y4+Y7+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,5.925668048388378,5.893735357165875,0.53888761506287
Y~Y1+Y2+Y3+Y4+Y7+DIA_SEMANA+FESTIVO+QUINCENA,5.928125395655246,5.880643291854031,0.8009632157244022
Y~Y1+Y2+Y3+Y4+Y7+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,5.921874692348146,5.883231020957872,0.6525580732095931
Y~Y1+Y2+Y3+Y4+Y7+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,5.931834692809671,5.888221603677329,0.7352377702839239
Y~Y1+Y2+Y3+Y4+Y7+FIN_SEMANA+FESTIVO+QUINCENA,5.9243147984682745,5.8898763595309305,0.5813067014306535
Y~Y1+Y2+Y3+Y4+Y7+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,5.920450172958419,5.894329235260561,0.4411985057684427
Y~Y1+Y2+Y3+Y4+Y7+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,5.930271202281071,5.899427844876404,0.5201002846683257
Y~Y1+Y2+Y3+Y4+Y7+FESTIVO+QUINCENA+QUINCENA_DESPUES,5.921797093039144,5.864245460499316,0.9718609340309632
Y~Y1+Y2+Y3+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA,6.079375997859174,6.173714917058325,1.5517862233290407
Y~Y1+Y2+Y3+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO,6.030101697867472,6.1233189179285485,1.5458648084499642
Y~Y1+Y2+Y3+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA,6.049847012073325,6.126303208197563,1.2637707362129802
Y~Y1+Y2+Y3+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA_DESPUES,6.05773914751506,6.158154785660378,1.657642161539908
Y~Y1+Y2+Y3+Y4+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO,6.072145384888213,6.177071458183417,1.7279901360124648
Y~Y1+Y2+Y3+Y4+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA,6.08594951698899,6.184205420916815,1.614471228417894
Y~Y1+Y2+Y3+Y4+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA_DESPUES,6.080417155543592,6.187670585782048,1.7639156573438597
Y~Y1+Y2+Y3+Y4+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA,6.053682953002446,6.150823304504898,1.6046488105934402
Y~Y1+Y2+Y3+Y4+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA_DESPUES,6.051402227353762,6.156801871340264,1.7417391874906367
Y~Y1+Y2+Y3+Y4+Y14+CLASE_ACCIDENTE+QUINCENA+QUINCENA_DESPUES,6.05817450881258,6.159878469574993,1.6787888928334544
Y~Y1+Y2+Y3+Y4+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO,6.064615757614756,6.152163243551731,1.4435784464506256
Y~Y1+Y2+Y3+Y4+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA,6.078359007496043,6.159831454061703,1.340369110563972
Y~Y1+Y2+Y3+Y4+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,6.07276419513637,6.162967729467073,1.4853785102169037
Y~Y1+Y2+Y3+Y4+Y14+DIA_SEMANA+FESTIVO+QUINCENA,6.073469262187759,6.154494401789575,1.334083307316011
Y~Y1+Y2+Y3+Y4+Y14+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,6.067085958233615,6.155624155319196,1.4593199716484424
Y~Y1+Y2+Y3+Y4+Y14+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,6.081354132809099,6.1635310753876205,1.3512934912830394
Y~Y1+Y2+Y3+Y4+Y14+FIN_SEMANA+FESTIVO+QUINCENA,6.070804352040814,6.161445514085736,1.4930667632939183
Y~Y1+Y2+Y3+Y4+Y14+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.066848148739672,6.16677832623323,1.6471514539937455
Y~Y1+Y2+Y3+Y4+Y14+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.079170453119028,6.172718970990212,1.538836895471268
Y~Y1+Y2+Y3+Y4+Y14+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.066884009098593,6.132042319961861,1.0739996143909951
Y~Y1+Y2+Y3+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO,6.211079856446488,6.33486087388873,1.9929065525340168
Y~Y1+Y2+Y3+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA,6.2276514190029255,6.342435135180124,1.843130073512944
Y~Y1+Y2+Y3+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,6.222489797223703,6.3470673267449245,2.002052772779217
Y~Y1+Y2+Y3+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA,6.222366052874078,6.342796427998762,1.935443432632156
Y~Y1+Y2+Y3+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,6.220456586020454,6.348479187368365,2.058090102833003
Y~Y1+Y2+Y3+Y4+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,6.242647833630782,6.348523526944336,1.6960061841575325
Y~Y1+Y2+Y3+Y4+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA,6.223895286711858,6.35271804628359,2.0698092374203414
Y~Y1+Y2+Y3+Y4+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.220269998027684,6.359069550298105,2.2314071947750094
Y~Y1+Y2+Y3+Y4+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.235402172700717,6.365607117592138,2.0881563255289595
Y~Y1+Y2+Y3+Y4+CLASE_ACCIDENTE+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.237051185410559,6.3509731079135525,1.8265349941247035
Y~Y1+Y2+Y3+Y4+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.28661681520094,6.397175272455943,1.758632035400572
Y~Y1+Y2+Y3+Y4+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.283496350156055,6.403075223809716,1.903062673867732
Y~Y1+Y2+Y3+Y4+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.2984129974212175,6.407936610768001,1.738908093064492
Y~Y1+Y2+Y3+Y4+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.296119490099858,6.410368779411542,1.814598491838216
Y~Y1+Y2+Y3+Y4+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.296431582426197,6.419452790452964,1.953824264050263
Y~Y1+Y2+Y3+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA,5.878729862063311,5.88168982429397,0.050350369894689
Y~Y1+Y2+Y3+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO,5.865760268579208,5.857726252471856,0.1369646173640388
Y~Y1+Y2+Y3+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA,5.876932955966937,5.865286040934187,0.1981801582562645
Y~Y1+Y2+Y3+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA_DESPUES,5.871712955435919,5.864770496200721,0.1182356713941657
Y~Y1+Y2+Y3+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO,5.870788975583899,5.872779999454393,0.0339140766049472
Y~Y1+Y2+Y3+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA,5.879827434681348,5.883834116468265,0.0681428465618455
Y~Y1+Y2+Y3+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA_DESPUES,5.875885373472115,5.883682473000629,0.1326965900954428
Y~Y1+Y2+Y3+Y7+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA,5.870254728878476,5.8561410616927,0.2404268270735237
Y~Y1+Y2+Y3+Y7+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA_DESPUES,5.867044484601087,5.857787853494293,0.1577733240490926
Y~Y1+Y2+Y3+Y7+Y14+CLASE_ACCIDENTE+QUINCENA+QUINCENA_DESPUES,5.871397449341001,5.862036598714741,0.1594313910278852
Y~Y1+Y2+Y3+Y7+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO,5.868818257975407,5.863850414126627,0.0846481119436417
Y~Y1+Y2+Y3+Y7+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA,5.877719288823099,5.874261403267246,0.0588303963822856
Y~Y1+Y2+Y3+Y7+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,5.8740928486539,5.874419439375669,0.0055598494981825
Y~Y1+Y2+Y3+Y7+Y14+DIA_SEMANA+FESTIVO+QUINCENA,5.868129158587561,5.863093630309282,0.0858114765744248
Y~Y1+Y2+Y3+Y7+Y14+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,5.863384181692663,5.863261734739773,0.0020883324219536
Y~Y1+Y2+Y3+Y7+Y14+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,5.872725592770801,5.872461582278244,0.0044955359889881
Y~Y1+Y2+Y3+Y7+Y14+FIN_SEMANA+FESTIVO+QUINCENA,5.869507689483653,5.865091636247117,0.0752371999520206
Y~Y1+Y2+Y3+Y7+Y14+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,5.867312644296339,5.868394990612287,0.0184470537291017
Y~Y1+Y2+Y3+Y7+Y14+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,5.874912966369208,5.876149455780972,0.0210469400796619
Y~Y1+Y2+Y3+Y7+Y14+FESTIVO+QUINCENA+QUINCENA_DESPUES,5.864641879854811,5.849837277666063,0.2524382987408275
Y~Y1+Y2+Y3+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO,5.994155230759124,5.942431574666422,0.862901511580497
Y~Y1+Y2+Y3+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA,6.003866887055102,5.95077209670477,0.8843432299408391
Y~Y1+Y2+Y3+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,5.99903099404267,5.952105318738915,0.7822209178508079
Y~Y1+Y2+Y3+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA,5.94301283763409,5.876914576011719,1.112201225678065
Y~Y1+Y2+Y3+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,5.9399954740222505,5.879979241323419,1.0103750577135038
Y~Y1+Y2+Y3+Y7+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,5.967387192746899,5.905220333157557,1.041776871205935
Y~Y1+Y2+Y3+Y7+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA,5.94509929005592,5.903047476604095,0.7073357634608877
Y~Y1+Y2+Y3+Y7+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,5.99321461834448,5.951145916155952,0.7019388569827146
Y~Y1+Y2+Y3+Y7+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,5.950288043772908,5.914544814868699,0.600697456009958
Y~Y1+Y2+Y3+Y7+CLASE_ACCIDENTE+FESTIVO+QUINCENA+QUINCENA_DESPUES,5.964349889576385,5.900664400882376,1.0677691596415126
Y~Y1+Y2+Y3+Y7+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,5.992811053569834,5.933904526617507,0.9829531821671028
Y~Y1+Y2+Y3+Y7+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,5.989540795610875,5.937933654449386,0.8616209977116456
Y~Y1+Y2+Y3+Y7+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,5.998022832431462,5.943716868467065,0.9053977532523506
Y~Y1+Y2+Y3+Y7+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,5.988101105428263,5.930256281115168,0.9659961195487772
Y~Y1+Y2+Y3+Y7+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,5.991994130728877,5.941946212925063,0.835246442368021
Y~Y1+Y2+Y3+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO,6.105573941684932,6.179649329181062,1.2132420015486465
Y~Y1+Y2+Y3+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA,6.119054380367062,6.1891214025444095,1.1450629104091203
Y~Y1+Y2+Y3+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,6.113473817863665,6.191005937057335,1.2682170808864937
Y~Y1+Y2+Y3+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA,6.103362181276244,6.157996205204057,0.8951463522092561
Y~Y1+Y2+Y3+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,6.100010081186043,6.162281229135581,1.020836803886566
Y~Y1+Y2+Y3+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,6.133290286029357,6.202265706772785,1.12460714439919
Y~Y1+Y2+Y3+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA,6.110076849082423,6.186526132793406,1.2512000356012485
Y~Y1+Y2+Y3+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.106172423570973,6.190768368182645,1.385416898565057
Y~Y1+Y2+Y3+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.1183324997714825,6.19832311106005,1.3073923539061565
Y~Y1+Y2+Y3+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.126055957874624,6.200189107198558,1.2101285041094223
Y~Y1+Y2+Y3+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.169006941653459,6.217790764439076,0.7907889105493761
Y~Y1+Y2+Y3+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.165491848002194,6.223466196423205,0.940303707315684
Y~Y1+Y2+Y3+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.178898728244348,6.228020976508953,0.7950000546223942
Y~Y1+Y2+Y3+Y14+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.160430552175101,6.222114909142232,1.0012994456264386
Y~Y1+Y2+Y3+Y14+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.170851584845073,6.228585862214389,0.9355965959561384
Y~Y1+Y2+Y3+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.32676577020342,6.430376533969277,1.6376576520948904
Y~Y1+Y2+Y3+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.3218091306123725,6.434430780022724,1.781478166827252
Y~Y1+Y2+Y3+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.336257804215965,6.442232427015868,1.6725112215192777
Y~Y1+Y2+Y3+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.337841294168976,6.453104134362224,1.8186451008057645
Y~Y1+Y2+Y3+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.332697672793972,6.4525738095222565,1.8929710989249744
Y~Y1+Y2+Y3+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.476156528723016,6.564020534554677,1.356730731290498
Y~Y1+Y2+Y4+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA,5.917005356911308,5.788764459269591,2.167327725872795
Y~Y1+Y2+Y4+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO,5.897699043662734,5.759719679496587,2.33954569645955
Y~Y1+Y2+Y4+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA,5.910414896935067,5.760846842578148,2.530584687624553
Y~Y1+Y2+Y4+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA_DESPUES,5.904914260178517,5.760062431243252,2.4530725181246806
Y~Y1+Y2+Y4+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO,5.908345979587532,5.781159366224526,2.1526602166226696
Y~Y1+Y2+Y4+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA,5.918358202814753,5.790706970221892,2.1568689866076403
Y~Y1+Y2+Y4+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA_DESPUES,5.914591433865436,5.790370502096327,2.100245353514225
Y~Y1+Y2+Y4+Y7+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA,5.901774763260802,5.75403323757207,2.503340632523607
Y~Y1+Y2+Y4+Y7+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA_DESPUES,5.918553418103051,5.784190154556062,2.270204458001728
Y~Y1+Y2+Y4+Y7+Y14+CLASE_ACCIDENTE+QUINCENA+QUINCENA_DESPUES,5.904582719380221,5.758653910888307,2.4714499809265345
Y~Y1+Y2+Y4+Y7+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO,5.905000881256241,5.780562735434928,2.107334923798346
Y~Y1+Y2+Y4+Y7+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA,5.91677581107828,5.790157378872964,2.1399903638099915
Y~Y1+Y2+Y4+Y7+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,5.913051628677961,5.790126830530557,2.078872397312165
Y~Y1+Y2+Y4+Y7+Y14+DIA_SEMANA+FESTIVO+QUINCENA,5.898339630204169,5.762342197119302,2.305690102829154
Y~Y1+Y2+Y4+Y7+Y14+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,5.892788020126185,5.762629795962463,2.208771530881148
Y~Y1+Y2+Y4+Y7+Y14+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,5.90531230615808,5.771173814281864,2.271488533067681
Y~Y1+Y2+Y4+Y7+Y14+FIN_SEMANA+FESTIVO+QUINCENA,5.907803511968935,5.7804992126144095,2.154849921745249
Y~Y1+Y2+Y4+Y7+Y14+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,5.904762764512067,5.782910914860702,2.06361973394936
Y~Y1+Y2+Y4+Y7+Y14+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,5.913964565325137,5.789863363004322,2.098443454471256
Y~Y1+Y2+Y4+Y7+Y14+FESTIVO+QUINCENA+QUINCENA_DESPUES,5.896865850607725,5.754041695851165,2.422034999182495
Y~Y1+Y2+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO,5.982370833018957,5.806051863365449,2.9473092620794605
Y~Y1+Y2+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA,5.993778573962675,5.814463693650225,2.991683428069975
Y~Y1+Y2+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,5.988915985377777,5.81458368176135,2.91091583254912
Y~Y1+Y2+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA,5.979163626269953,5.781050412319913,3.313393416423883
Y~Y1+Y2+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,5.976979863754621,5.783717425031464,3.2334463747340374
Y~Y1+Y2+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,6.008569563236341,5.813504340732149,3.2464502649300337
Y~Y1+Y2+Y4+Y7+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA,5.985971251832956,5.810200613351797,2.9363762551872616
Y~Y1+Y2+Y4+Y7+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,5.982403433042118,5.811836470395114,2.8511444364471537
Y~Y1+Y2+Y4+Y7+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,5.9927767693379455,5.819390515810809,2.893253998952005
Y~Y1+Y2+Y4+Y7+CLASE_ACCIDENTE+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.003916508796736,5.80941583814813,3.239563214505562
Y~Y1+Y2+Y4+Y7+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.045211269471736,5.846403390650599,3.288683719378251
Y~Y1+Y2+Y4+Y7+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.042210135594674,5.84843379324669,3.2070440782330207
Y~Y1+Y2+Y4+Y7+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.053517846120024,5.855896064176942,3.26457750628003
Y~Y1+Y2+Y4+Y7+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.030347224042367,5.820775288922311,3.47528802793501
Y~Y1+Y2+Y4+Y7+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.045799651698703,5.849442558823434,3.2478266596230547
Y~Y1+Y2+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO,6.130989316710119,6.061281225721836,1.1369794887473117
Y~Y1+Y2+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA,6.145361475612151,6.0737781260216215,1.1648354596325647
Y~Y1+Y2+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,6.139817120032628,6.077145423258439,1.020742076660686
Y~Y1+Y2+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA,6.123615912316202,6.064787162367674,0.9606864765996864
Y~Y1+Y2+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,6.120975926249393,6.070455131655442,0.8253715617030313
Y~Y1+Y2+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,6.141346743729562,6.075256497982755,1.0761523246393203
Y~Y1+Y2+Y4+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA,6.136296899351888,6.067275600048228,1.1248037771925652
Y~Y1+Y2+Y4+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.132410132332006,6.071778667755614,0.9887053094626546
Y~Y1+Y2+Y4+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.145549027932886,6.083052332825568,1.0169424216332394
Y~Y1+Y2+Y4+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.134028648276271,6.073650591666865,0.984313247809382
Y~Y1+Y2+Y4+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.202614094323826,6.109627001120291,1.499159737966441
Y~Y1+Y2+Y4+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.198685383669657,6.114664838189206,1.3554574926774257
Y~Y1+Y2+Y4+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.213889092398928,6.123760670023402,1.4504350019020176
Y~Y1+Y2+Y4+Y14+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.18943600473029,6.092309602873935,1.569228630558998
Y~Y1+Y2+Y4+Y14+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.206047157452812,6.115096288792321,1.4655201024579398
Y~Y1+Y2+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.383719356773614,6.320252105180744,0.9942049148123444
Y~Y1+Y2+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.379425619807525,6.323956803353237,0.8694954649531779
Y~Y1+Y2+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.396975120554024,6.335586404669445,0.959652253255324
Y~Y1+Y2+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.3974329681458615,6.3277912937941245,1.0885877929240872
Y~Y1+Y2+Y4+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.393440146661378,6.337397425140174,0.8765659838149809
Y~Y1+Y2+Y4+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.56085071935353,6.456396896158063,1.5920774250714718
Y~Y1+Y2+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO,5.921937405879061,5.817529489178845,1.7630702512418226
Y~Y1+Y2+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA,5.930604291294954,5.831493725862582,1.67117144500517
