FECHA_ACCIDENTE,Y,CLASE_ACCIDENTE
2017-08-14,14,Otro
2017-08-15,13,Otro
2017-08-16,19,Otro
2017-08-17,8,Otro
2017-08-18,14,Otro
2017-08-19,13,Otro
2017-08-20,8,Otro
2017-08-21,11,Otro
2017-08-22,8,Otro
2017-08-23,10,Otro
2017-08-24,17,Otro
2017-08-25,8,Otro
2017-08-26,11,Otro
2017-08-27,5,Otro
2017-08-28,26,Otro
2017-08-29,10,Otro
2017-08-30,8,Otro
2017-08-31,12,Otro
2017-09-01,10,Otro
2017-09-02,18,Otro
2017-09-03,12,Otro
2017-09-04,11,Otro
2017-09-05,21,Otro
2017-09-06,17,Otro
2017-09-07,16,Otro
2017-09-08,22,Otro
2017-09-09,20,Otro
2017-09-10,9,Otro
2017-09-11,14,Otro
2017-09-12,10,Otro
2017-09-13,13,Otro
2017-09-14,11,Otro
2017-09-15,11,Otro
2017-09-16,9,Otro
2017-09-17,9,Otro
2017-09-18,21,Otro
2017-09-19,13,Otro
2017-09-20,10,Otro
2017-09-21,9,Otro
2017-09-22,16,Otro
2017-09-23,12,Otro
2017-09-24,6,Otro
2017-09-25,7,Otro
2017-09-26,8,Otro
2017-09-27,15,Otro
2017-09-28,9,Otro
2017-09-29,32,Otro
2017-09-30,19,Otro
2017-10-01,11,Otro
2017-10-02,11,Otro
2017-10-03,10,Otro
2017-10-04,13,Otro
2017-10-05,11,Otro
2017-10-06,16,Otro
2017-10-07,18,Otro
2017-10-08,10,Otro
2017-10-09,10,Otro
2017-10-10,14,Otro
2017-10-11,4,Otro
2017-10-12,13,Otro
2017-10-13,11,Otro
2017-10-14,9,Otro
2017-10-15,9,Otro
2017-10-16,11,Otro
2017-10-17,19,Otro
2017-10-18,11,Otro
2017-10-19,4,Otro
2017-10-20,9,Otro
2017-10-21,16,Otro
2017-10-22,10,Otro
2017-10-23,15,Otro
2017-10-24,15,Otro
2017-10-25,19,Otro
2017-10-26,10,Otro
2017-10-27,10,Otro
2017-10-28,10,Otro
2017-10-29,3,Otro
2017-10-30,12,Otro
2017-10-31,17,Otro
2017-11-01,14,Otro
2017-11-02,15,Otro
2017-11-03,13,Otro
2017-11-04,13,Otro
2017-11-05,11,Otro
2017-11-06,14,Otro
2017-11-07,19,Otro
2017-11-08,17,Otro
2017-11-09,10,Otro
2017-11-10,11,Otro
2017-11-11,5,Otro
2017-11-12,10,Otro
2017-11-13,10,Otro
2017-11-14,23,Otro
2017-11-15,15,Otro
2017-11-16,21,Otro
2017-11-17,14,Otro
2017-11-18,12,Otro
2017-11-19,9,Otro
2017-11-20,11,Otro
2017-11-21,10,Otro
2017-11-22,16,Otro
2017-11-23,11,Otro
2017-11-24,7,Otro
2017-11-25,6,Otro
2017-11-26,7,Otro
2017-11-27,8,Otro
2017-11-28,10,Otro
2017-11-29,14,Otro
2017-11-30,12,Otro
2017-12-01,12,Otro
2017-12-02,10,Otro
2017-12-03,10,Otro
2017-12-04,16,Otro
2017-12-05,15,Otro
2017-12-06,12,Otro
2017-12-07,16,Otro
2017-12-08,7,Otro
2017-12-09,14,Otro
2017-12-10,9,Otro
2017-12-11,15,Otro
2017-12-12,8,Otro
2017-12-13,7,Otro
2017-12-14,7,Otro
2017-12-15,10,Otro
2017-12-16,11,Otro
2017-12-17,8,Otro
2017-12-18,14,Otro
2017-12-19,13,Otro
2017-12-20,12,Otro
2017-12-21,11,Otro
2017-12-22,10,Otro
2017-12-23,11,Otro
2017-12-24,11,Otro
2017-12-25,8,Otro
2017-12-26,17,Otro
2017-12-27,8,Otro
2017-12-28,12,Otro
2017-12-29,17,Otro
2017-12-30,6,Otro
2017-12-31,12,Otro
2018-01-01,11,Otro
2018-01-02,11,Otro
2018-01-03,11,Otro
2018-01-04,8,Otro
2018-01-05,8,Otro
2018-01-06,12,Otro
2018-01-07,8,Otro
2018-01-08,10,Otro
2018-01-09,10,Otro
2018-01-10,6,Otro
2018-01-11,14,Otro
2018-01-12,10,Otro
2018-01-13,9,Otro
2018-01-14,8,Otro
2018-01-15,10,Otro
2018-01-16,20,Otro
2018-01-17,17,Otro
2018-01-18,12,Otro
2018-01-19,16,Otro
2018-01-20,17,Otro
2018-01-21,8,Otro
2018-01-22,9,Otro
2018-01-23,9,Otro
2018-01-24,12,Otro
2018-01-25,10,Otro
2018-01-26,8,Otro
2018-01-27,8,Otro
2018-01-28,18,Otro
2018-01-29,7,Otro
2018-01-30,5,Otro
2018-01-31,8,Otro
2018-02-01,15,Otro
2018-02-02,12,Otro
2018-02-03,11,Otro
2018-02-04,11,Otro
2018-02-05,21,Otro
2018-02-06,19,Otro
2018-02-07,12,Otro
2018-02-08,9,Otro
2018-02-09,8,Otro
2018-02-10,11,Otro
2018-02-11,10,Otro
2018-02-12,7,Otro
2018-02-13,12,Otro
2018-02-14,11,Otro
2018-02-15,10,Otro
2018-02-16,12,Otro
2018-02-17,11,Otro
2018-02-18,9,Otro
2018-02-19,9,Otro
2018-02-20,5,Otro
2018-02-21,16,Otro
2018-02-22,16,Otro
2018-02-23,4,Otro
2018-02-24,10,Otro
2018-02-25,8,Otro
2018-02-26,10,Otro
2018-02-27,6,Otro
2018-02-28,11,Otro
2018-03-01,7,Otro
2018-03-02,9,Otro
2018-03-03,7,Otro
2018-03-04,14,Otro
2018-03-05,17,Otro
2018-03-06,12,Otro
2018-03-07,18,Otro
2018-03-08,11,Otro
2018-03-09,9,Otro
2018-03-10,6,Otro
2018-03-11,21,Otro
2018-03-12,10,Otro
2018-03-13,18,Otro
2018-03-14,5,Otro
2018-03-15,15,Otro
2018-03-16,12,Otro
2018-03-17,11,Otro
2018-03-18,14,Otro
2018-03-19,10,Otro
2018-03-20,12,Otro
2018-03-21,11,Otro
2018-03-22,9,Otro
2018-03-23,14,Otro
2018-03-24,14,Otro
2018-03-25,6,Otro
2018-03-26,10,Otro
2018-03-27,7,Otro
2018-03-28,7,Otro
2018-03-29,11,Otro
2018-03-30,5,Otro
2018-03-31,10,Otro
2018-04-01,12,Otro
2018-04-02,6,Otro
2018-04-03,4,Otro
2018-04-04,9,Otro
2018-04-05,18,Otro
2018-04-06,16,Otro
2018-04-07,13,Otro
2018-04-08,9,Otro
2018-04-09,18,Otro
2018-04-10,12,Otro
2018-04-11,8,Otro
2018-04-12,11,Otro
2018-04-13,13,Otro
2018-04-14,5,Otro
2018-04-15,5,Otro
2018-04-16,12,Otro
2018-04-17,8,Otro
2018-04-18,6,Otro
2018-04-19,8,Otro
2018-04-20,8,Otro
2018-04-21,6,Otro
2018-04-22,7,Otro
2018-04-23,7,Otro
2018-04-24,6,Otro
2018-04-25,13,Otro
2018-04-26,23,Otro
2018-04-27,7,Otro
2018-04-28,10,Otro
2018-04-29,13,Otro
2018-04-30,12,Otro
2018-05-01,21,Otro
2018-05-02,14,Otro
2018-05-03,17,Otro
2018-05-04,12,Otro
2018-05-05,8,Otro
2018-05-06,12,Otro
2018-05-07,12,Otro
2018-05-08,5,Otro
2018-05-09,15,Otro
2018-05-10,9,Otro
2018-05-11,4,Otro
2018-05-12,7,Otro
2018-05-13,8,Otro
2018-05-14,11,Otro
2018-05-15,15,Otro
2018-05-16,9,Otro
2018-05-17,5,Otro
2018-05-18,5,Otro
2018-05-19,8,Otro
2018-05-20,13,Otro
2018-05-21,10,Otro
2018-05-22,6,Otro
2018-05-23,13,Otro
2018-05-24,13,Otro
2018-05-25,10,Otro
2018-05-26,11,Otro
2018-05-27,6,Otro
2018-05-28,14,Otro
2018-05-29,9,Otro
2018-05-30,12,Otro
2018-05-31,9,Otro
2018-06-01,8,Otro
2018-06-02,13,Otro
2018-06-03,18,Otro
2018-06-04,10,Otro
2018-06-05,6,Otro
2018-06-06,14,Otro
2018-06-07,5,Otro
2018-06-08,5,Otro
2018-06-09,5,Otro
2018-06-10,9,Otro
2018-06-11,8,Otro
2018-06-12,10,Otro
2018-06-13,11,Otro
2018-06-14,16,Otro
2018-06-15,11,Otro
2018-06-16,3,Otro
2018-06-17,8,Otro
2018-06-18,5,Otro
2018-06-19,6,Otro
2018-06-20,10,Otro
2018-06-21,8,Otro
2018-06-22,17,Otro
2018-06-23,17,Otro
2018-06-24,7,Otro
2018-06-25,13,Otro
2018-06-26,10,Otro
2018-06-27,14,Otro
2018-06-28,11,Otro
2018-06-29,15,Otro
2018-06-30,16,Otro
2018-07-01,5,Otro
2018-07-02,3,Otro
2018-07-03,7,Otro
2018-07-04,7,Otro
2018-07-05,16,Otro
2018-07-06,15,Otro
2018-07-07,4,Otro
2018-07-08,10,Otro
2018-07-09,13,Otro
2018-07-10,4,Otro
2018-07-11,8,Otro
2018-07-12,4,Otro
2018-07-13,11,Otro
2018-07-14,16,Otro
2018-07-15,2,Otro
2018-07-16,12,Otro
2018-07-17,8,Otro
2018-07-18,8,Otro
2018-07-19,16,Otro
2018-07-20,6,Otro
2018-07-21,21,Otro
2018-07-22,8,Otro
2018-07-23,13,Otro
2018-07-24,15,Otro
2018-07-25,5,Otro
2018-07-26,18,Otro
2018-07-27,13,Otro
2018-07-28,6,Otro
2018-07-29,11,Otro
2018-07-30,16,Otro
2018-07-31,12,Otro
2018-08-01,6,Otro
2018-08-02,11,Otro
2018-08-03,6,Otro
2018-08-04,11,Otro
2018-08-05,11,Otro
2018-08-06,14,Otro
2018-08-07,9,Otro
2018-08-08,13,Otro
2018-08-09,16,Otro
2018-08-10,12,Otro
2018-08-11,8,Otro
2018-08-12,4,Otro
2018-08-13,13,Otro
2018-08-14,18,Otro
2018-08-15,11,Otro
2018-08-16,11,Otro
2018-08-17,5,Otro
2018-08-18,10,Otro
2018-08-19,4,Otro
2018-08-20,9,Otro
2018-08-21,11,Otro
2018-08-22,7,Otro
2018-08-23,11,Otro
2018-08-24,19,Otro
2018-08-25,8,Otro
2018-08-26,6,Otro
2018-08-27,21,Otro
2018-08-28,6,Otro
2018-08-29,14,Otro
2018-08-30,4,Otro
2018-08-31,7,Otro
2018-09-01,13,Otro
2018-09-02,8,Otro
2018-09-03,6,Otro
2018-09-04,11,Otro
2018-09-05,13,Otro
2018-09-06,5,Otro
2018-09-07,10,Otro
2018-09-08,13,Otro
2018-09-09,5,Otro
2018-09-10,8,Otro
2018-09-11,11,Otro
2018-09-12,7,Otro
2018-09-13,13,Otro
2018-09-14,18,Otro
2018-09-15,8,Otro
2018-09-16,5,Otro
2018-09-17,8,Otro
2018-09-18,12,Otro
2018-09-19,4,Otro
2018-09-20,17,Otro
2018-09-21,6,Otro
2018-09-22,4,Otro
2018-09-23,3,Otro
2018-09-24,19,Otro
2018-09-25,14,Otro
2018-09-26,16,Otro
2018-09-27,17,Otro
2018-09-28,12,Otro
2018-09-29,13,Otro
2018-09-30,4,Otro
2018-10-01,15,Otro
2018-10-02,6,Otro
2018-10-03,10,Otro
2018-10-04,13,Otro
2018-10-05,15,Otro
2018-10-06,7,Otro
2018-10-07,10,Otro
2018-10-08,10,Otro
2018-10-09,8,Otro
2018-10-10,10,Otro
2018-10-11,3,Otro
2018-10-12,17,Otro
2018-10-13,7,Otro
2018-10-14,9,Otro
2018-10-15,7,Otro
2018-10-16,11,Otro
2018-10-17,8,Otro
2018-10-18,14,Otro
2018-10-19,8,Otro
2018-10-20,7,Otro
2018-10-21,4,Otro
2018-10-22,8,Otro
2018-10-23,10,Otro
2018-10-24,12,Otro
2018-10-25,14,Otro
2018-10-26,14,Otro
2018-10-27,12,Otro
2018-10-28,4,Otro
2018-10-29,11,Otro
2018-10-30,22,Otro
2018-10-31,17,Otro
2018-11-01,15,Otro
2018-11-02,3,Otro
2018-11-03,2,Otro
2018-11-04,13,Otro
2018-11-05,10,Otro
2018-11-06,9,Otro
2018-11-07,9,Otro
2018-11-08,9,Otro
2018-11-09,8,Otro
2018-11-10,10,Otro
2018-11-11,3,Otro
2018-11-12,10,Otro
2018-11-13,7,Otro
2018-11-14,7,Otro
2018-11-15,4,Otro
2018-11-16,6,Otro
2018-11-17,8,Otro
2018-11-18,5,Otro
2018-11-19,12,Otro
2018-11-20,8,Otro
2018-11-21,6,Otro
2018-11-22,4,Otro
2018-11-23,11,Otro
2018-11-24,11,Otro
2018-11-25,11,Otro
2018-11-26,15,Otro
2018-11-27,13,Otro
2018-11-28,15,Otro
2018-11-29,6,Otro
2018-11-30,11,Otro
2018-12-01,9,Otro
2018-12-02,25,Otro
2018-12-03,10,Otro
2018-12-04,14,Otro
2018-12-05,10,Otro
2018-12-06,14,Otro
2018-12-07,15,Otro
2018-12-08,10,Otro
2018-12-09,13,Otro
2018-12-10,8,Otro
2018-12-11,4,Otro
2018-12-12,16,Otro
2018-12-13,4,Otro
2018-12-14,5,Otro
2018-12-15,7,Otro
2018-12-16,11,Otro
2018-12-17,13,Otro
2018-12-18,9,Otro
2018-12-19,9,Otro
2018-12-20,10,Otro
2018-12-21,5,Otro
2018-12-22,8,Otro
2018-12-23,5,Otro
2018-12-24,9,Otro
2018-12-25,7,Otro
2018-12-26,6,Otro
2018-12-27,9,Otro
2018-12-28,7,Otro
2018-12-29,7,Otro
2018-12-30,10,Otro
2018-12-31,9,Otro
2019-01-01,8,Otro
2019-01-02,17,Otro
2019-01-03,13,Otro
2019-01-04,14,Otro
2019-01-05,6,Otro
2019-01-06,11,Otro
2019-01-07,9,Otro
2019-01-08,13,Otro
2019-01-09,7,Otro
2019-01-10,18,Otro
2019-01-11,12,Otro
2019-01-12,14,Otro
2019-01-13,5,Otro
2019-01-14,7,Otro
2019-01-15,8,Otro
2019-01-16,11,Otro
2019-01-17,17,Otro
2019-01-18,10,Otro
2019-01-19,14,Otro
2019-01-20,6,Otro
2019-01-21,9,Otro
2019-01-22,11,Otro
2019-01-23,15,Otro
2019-01-24,13,Otro
2019-01-25,8,Otro
2019-01-26,11,Otro
2019-01-27,9,Otro
2019-01-28,9,Otro
2019-01-29,6,Otro
2019-01-30,11,Otro
2019-01-31,8,Otro
2019-02-01,13,Otro
2019-02-02,6,Otro
2019-02-03,13,Otro
2019-02-04,11,Otro
2019-02-05,6,Otro
2019-02-06,10,Otro
2019-02-07,16,Otro
2019-02-08,16,Otro
2019-02-09,14,Otro
2019-02-10,14,Otro
2019-02-11,13,Otro
2019-02-12,13,Otro
2019-02-13,12,Otro
2019-02-14,30,Otro
2019-02-15,13,Otro
2019-02-16,14,Otro
2019-02-17,7,Otro
2019-02-18,11,Otro
2019-02-19,10,Otro
2019-02-20,26,Otro
2019-02-21,11,Otro
2019-02-22,7,Otro
2019-02-23,10,Otro
2019-02-24,6,Otro
2019-02-25,13,Otro
2019-02-26,12,Otro
2019-02-27,15,Otro
2019-02-28,9,Otro
2019-03-01,8,Otro
2019-03-02,1,Otro
2019-03-03,11,Otro
2019-03-04,11,Otro
2019-03-05,11,Otro
2019-03-06,5,Otro
2019-03-07,15,Otro
2019-03-08,31,Otro
2019-03-09,15,Otro
2019-03-10,15,Otro
2019-03-11,4,Otro
2019-03-12,9,Otro
2019-03-13,5,Otro
2019-03-14,9,Otro
2019-03-15,9,Otro
2019-03-16,9,Otro
2019-03-17,4,Otro
2019-03-18,8,Otro
2019-03-19,13,Otro
2019-03-20,10,Otro
2019-03-21,10,Otro
2019-03-22,6,Otro
2019-03-23,2,Otro
2019-03-24,5,Otro
2019-03-25,8,Otro
2019-03-26,7,Otro
2019-03-27,6,Otro
2019-03-28,11,Otro
2019-03-29,6,Otro
2019-03-30,14,Otro
2019-03-31,3,Otro
2019-04-01,7,Otro
2019-04-02,6,Otro
2019-04-03,8,Otro
2019-04-04,18,Otro
2019-04-05,6,Otro
2019-04-06,7,Otro
2019-04-07,3,Otro
2019-04-08,10,Otro
2019-04-09,17,Otro
2019-04-10,19,Otro
2019-04-11,9,Otro
2019-04-12,25,Otro
2019-04-13,7,Otro
2019-04-14,12,Otro
2019-04-15,13,Otro
2019-04-16,11,Otro
2019-04-17,9,Otro
2019-04-18,5,Otro
2019-04-19,2,Otro
2019-04-20,2,Otro
2019-04-21,4,Otro
2019-04-22,17,Otro
2019-04-23,10,Otro
2019-04-24,16,Otro
2019-04-25,7,Otro
2019-04-26,8,Otro
2019-04-27,6,Otro
2019-04-28,6,Otro
2019-04-29,6,Otro
2019-04-30,8,Otro
2019-05-01,14,Otro
2019-05-02,3,Otro
2019-05-03,11,Otro
2019-05-04,7,Otro
2019-05-05,5,Otro
2019-05-06,9,Otro
2019-05-07,17,Otro
2019-05-08,24,Otro
2019-05-09,16,Otro
2019-05-10,12,Otro
2019-05-11,12,Otro
2019-05-12,17,Otro
2019-05-13,15,Otro
2019-05-14,12,Otro
2019-05-15,8,Otro
2019-05-16,18,Otro
2019-05-17,20,Otro
2019-05-18,8,Otro
2019-05-19,8,Otro
2019-05-20,8,Otro
2019-05-21,10,Otro
2019-05-22,11,Otro
2019-05-23,10,Otro
2019-05-24,9,Otro
2019-05-25,10,Otro
2019-05-26,11,Otro
2019-05-27,14,Otro
2019-05-28,10,Otro
2019-05-29,13,Otro
2019-05-30,9,Otro
2019-05-31,6,Otro
2019-06-01,7,Otro
2019-06-02,5,Otro
2019-06-03,6,Otro
2019-06-04,8,Otro
2019-06-05,6,Otro
2019-06-06,14,Otro
2019-06-07,7,Otro
2019-06-08,12,Otro
2019-06-09,38,Otro
2019-06-10,9,Otro
2019-06-11,7,Otro
2019-06-12,16,Otro
2019-06-13,11,Otro
2019-06-14,7,Otro
2019-06-15,14,Otro
2019-06-16,8,Otro
2019-06-17,6,Otro
2019-06-18,11,Otro
2019-06-19,6,Otro
2019-06-20,11,Otro
2019-06-21,9,Otro
2019-06-22,9,Otro
2019-06-23,2,Otro
2019-06-24,9,Otro
2019-06-25,18,Otro
2019-06-26,9,Otro
2019-06-27,8,Otro
2019-06-28,11,Otro
2019-06-29,10,Otro
2019-06-30,9,Otro
2019-07-01,4,Otro
2019-07-02,10,Otro
2019-07-03,7,Otro
2019-07-04,8,Otro
2019-07-05,12,Otro
2019-07-06,10,Otro
2019-07-07,8,Otro
2019-07-08,12,Otro
2019-07-09,19,Otro
2019-07-10,17,Otro
2019-07-11,9,Otro
2019-07-12,9,Otro
2019-07-13,17,Otro
2019-07-14,15,Otro
2019-07-15,19,Otro
2019-07-16,19,Otro
2019-07-17,15,Otro
2019-07-18,9,Otro
2019-07-19,18,Otro
2019-07-20,24,Otro
2019-07-21,10,Otro
2019-07-22,22,Otro
2019-07-23,24,Otro
2019-07-24,15,Otro
2019-07-25,7,Otro
2019-07-26,7,Otro
2019-07-27,16,Otro
2019-07-28,9,Otro
2019-07-29,20,Otro
2019-07-30,23,Otro
2019-07-31,15,Otro
2019-08-01,9,Otro
2019-08-02,5,Otro
2019-08-03,5,Otro
2019-08-04,17,Otro
2019-08-05,28,Otro
2019-08-06,15,Otro
2019-08-07,9,Otro
2019-08-08,10,Otro
2019-08-09,11,Otro
2019-08-10,18,Otro
2019-08-11,19,Otro
2019-08-12,10,Otro
2019-08-13,12,Otro
2019-08-14,13,Otro
2019-08-15,16,Otro
2019-08-16,32,Otro
2019-08-17,20,Otro
2019-08-18,13,Otro
2019-08-19,14,Otro
2019-08-20,18,Otro
2019-08-21,19,Otro
2019-08-22,11,Otro
2019-08-23,15,Otro
2019-08-24,15,Otro
2019-08-25,12,Otro
2019-08-26,11,Otro
2019-08-27,12,Otro
2019-08-28,14,Otro
2019-08-29,10,Otro
2019-08-30,7,Otro
2019-08-31,12,Otro
2019-09-01,9,Otro
2019-09-02,7,Otro
2019-09-03,7,Otro
2019-09-04,8,Otro
2019-09-05,15,Otro
2019-09-06,5,Otro
2019-09-07,15,Otro
2019-09-08,11,Otro
2019-09-09,17,Otro
2019-09-10,12,Otro
2019-09-11,24,Otro
2019-09-12,21,Otro
2019-09-13,22,Otro
2019-09-14,12,Otro
2019-09-15,16,Otro
2019-09-16,21,Otro
2019-09-17,16,Otro
2019-09-18,19,Otro
2019-09-19,22,Otro
2019-09-20,15,Otro
2019-09-21,15,Otro
2019-09-22,5,Otro
2019-09-23,20,Otro
2019-09-24,17,Otro
2019-09-25,26,Otro
2019-09-26,18,Otro
2019-09-27,17,Otro
2019-09-28,23,Otro
2019-09-29,9,Otro
2019-09-30,22,Otro
2019-10-01,4,Otro
2019-10-02,8,Otro
2019-10-03,5,Otro
2019-10-04,21,Otro
2019-10-05,12,Otro
2019-10-06,10,Otro
2019-10-07,11,Otro
2019-10-08,17,Otro
2019-10-09,18,Otro
2019-10-10,16,Otro
2019-10-11,19,Otro
2019-10-12,10,Otro
2019-10-13,9,Otro
2019-10-14,13,Otro
2019-10-15,10,Otro
2019-10-16,12,Otro
2019-10-17,32,Otro
2019-10-18,25,Otro
2019-10-19,8,Otro
2019-10-20,9,Otro
2019-10-21,19,Otro
2019-10-22,9,Otro
2019-10-23,18,Otro
2019-10-24,29,Otro
2019-10-25,10,Otro
2019-10-26,15,Otro
2019-10-27,15,Otro
2019-10-28,15,Otro
2019-10-29,18,Otro
2019-10-30,16,Otro
2019-10-31,18,Otro
2019-11-01,11,Otro
2019-11-02,11,Otro
2019-11-03,11,Otro
2019-11-04,9,Otro
2019-11-05,12,Otro
2019-11-06,9,Otro
2019-11-07,13,Otro
2019-11-08,13,Otro
2019-11-09,10,Otro
2019-11-10,15,Otro
2019-11-11,11,Otro
2019-11-12,12,Otro
2019-11-13,8,Otro
2019-11-14,11,Otro
2019-11-15,16,Otro
2019-11-16,12,Otro
2019-11-17,17,Otro
2019-11-18,12,Otro
2019-11-19,19,Otro
2019-11-20,23,Otro
2019-11-21,9,Otro
2019-11-22,19,Otro
2019-11-23,18,Otro
2019-11-24,10,Otro
2019-11-25,17,Otro
2019-11-26,12,Otro
2019-11-27,10,Otro
2019-11-28,15,Otro
2019-11-29,16,Otro
2019-11-30,12,Otro
2019-12-01,4,Otro
2019-12-02,22,Otro
2019-12-03,15,Otro
2019-12-04,7,Otro
2019-12-05,2,Otro
2019-12-06,7,Otro
2019-12-07,20,Otro
2019-12-08,18,Otro
2019-12-09,32,Otro
2019-12-10,17,Otro
2019-12-11,25,Otro
2019-12-12,13,Otro
2019-12-13,17,Otro
2019-12-14,17,Otro
2019-12-15,11,Otro
2019-12-16,18,Otro
2019-12-17,11,Otro
2019-12-18,15,Otro
2019-12-19,8,Otro
2019-12-20,14,Otro
2019-12-21,14,Otro
2019-12-22,16,Otro
2019-12-23,16,Otro
2019-12-24,12,Otro
2019-12-25,15,Otro
2019-12-26,19,Otro
2019-12-27,5,Otro
2019-12-28,5,Otro
2019-12-29,9,Otro
2019-12-30,21,Otro
2019-12-31,9,Otro
2020-01-01,13,Otro
2020-01-02,20,Otro
2020-01-03,9,Otro
2020-01-04,10,Otro
2020-01-05,1,Otro
2020-01-06,12,Otro
2020-01-07,12,Otro
2020-01-08,9,Otro
2020-01-09,18,Otro
2020-01-10,8,Otro
2020-01-11,13,Otro
2020-01-12,7,Otro
2020-01-13,19,Otro
2020-01-14,11,Otro
2020-01-15,8,Otro
2020-01-16,17,Otro
2020-01-17,8,Otro
2020-01-18,17,Otro
2020-01-19,13,Otro
2020-01-20,23,Otro
2020-01-21,21,Otro
2020-01-22,27,Otro
2020-01-23,21,Otro
2020-01-24,6,Otro
2020-01-25,11,Otro
2020-01-26,11,Otro
2020-01-27,19,Otro
2020-01-28,17,Otro
2020-01-29,9,Otro
2020-01-30,18,Otro
2020-01-31,14,Otro
2020-02-01,9,Otro
2020-02-02,14,Otro
2020-02-03,10,Otro
2020-02-04,7,Otro
2020-02-05,10,Otro
2020-02-06,8,Otro
2020-02-07,9,Otro
2020-02-08,2,Otro
2020-02-09,12,Otro
2020-02-10,10,Otro
2020-02-11,10,Otro
2020-02-12,12,Otro
2020-02-13,17,Otro
2020-02-14,19,Otro
2020-02-15,15,Otro
2020-02-16,10,Otro
2020-02-17,10,Otro
2020-02-18,14,Otro
2020-02-19,14,Otro
2020-02-20,25,Otro
2020-02-21,24,Otro
2020-02-22,16,Otro
2020-02-23,7,Otro
2020-02-24,16,Otro
2020-02-25,15,Otro
2020-02-26,13,Otro
2020-02-27,14,Otro
2020-02-28,13,Otro
2020-02-29,7,Otro
2020-03-01,7,Otro
2020-03-02,15,Otro
2020-03-03,11,Otro
2020-03-04,3,Otro
2020-03-05,13,Otro
2020-03-06,14,Otro
2020-03-07,9,Otro
2020-03-08,8,Otro
2020-03-09,12,Otro
2020-03-10,8,Otro
2020-03-11,10,Otro
2020-03-12,12,Otro
2020-03-13,17,Otro
2020-03-14,11,Otro
2020-03-15,7,Otro
2020-03-16,9,Otro
2020-03-17,6,Otro
2020-03-18,18,Otro
2020-03-19,11,Otro
2020-03-20,10,Otro
2020-03-21,6,Otro
2020-03-22,6,Otro
2020-03-23,12,Otro
2020-03-24,8,Otro
2020-03-25,15,Otro
2020-03-26,9,Otro
2020-03-27,2,Otro
2020-03-28,4,Otro
2020-03-29,5,Otro
2020-03-30,14,Otro
2020-03-31,9,Otro
2020-04-01,12,Otro
2020-04-02,7,Otro
2020-04-03,30,Otro
2020-04-04,2,Otro
2020-04-05,3,Otro
2020-04-06,15,Otro
2020-04-07,11,Otro
2020-04-08,11,Otro
2020-04-09,5,Otro
2020-04-10,18,Otro
2020-04-11,1,Otro
2020-04-12,2,Otro
2020-04-13,4,Otro
2020-04-14,10,Otro
2020-04-15,4,Otro
2020-04-16,4,Otro
2020-04-17,6,Otro
2020-04-18,1,Otro
2020-04-19,1,Otro
2020-04-20,6,Otro
2020-04-21,7,Otro
2020-04-22,10,Otro
2020-04-23,4,Otro
2020-04-24,7,Otro
2020-04-25,8,Otro
2020-04-26,3,Otro
2020-04-27,2,Otro
2020-04-28,9,Otro
2020-04-29,5,Otro
2020-04-30,4,Otro
2020-05-01,5,Otro
2020-05-02,15,Otro
2020-05-03,13,Otro
2020-05-04,3,Otro
2020-05-05,5,Otro
2020-05-06,9,Otro
2020-05-07,3,Otro
2020-05-08,3,Otro
2020-05-09,13,Otro
2020-05-10,9,Otro
2020-05-11,4,Otro
2020-05-12,5,Otro
2020-05-13,8,Otro
2020-05-14,9,Otro
2020-05-15,7,Otro
2020-05-16,12,Otro
2020-05-17,6,Otro
2020-05-18,6,Otro
2020-05-19,5,Otro
2020-05-20,9,Otro
2020-05-21,14,Otro
2020-05-22,10,Otro
2020-05-23,6,Otro
2020-05-24,11,Otro
2020-05-25,6,Otro
2020-05-26,7,Otro
2020-05-27,27,Otro
2020-05-28,9,Otro
2020-05-29,10,Otro
2020-05-30,9,Otro
2020-05-31,8,Otro
2020-06-01,4,Otro
2020-06-02,6,Otro
2020-06-03,12,Otro
2020-06-04,6,Otro
2020-06-05,9,Otro
2020-06-06,5,Otro
2020-06-07,9,Otro
2020-06-08,8,Otro
2020-06-09,7,Otro
2020-06-10,9,Otro
2020-06-11,7,Otro
2020-06-12,10,Otro
2020-06-13,6,Otro
2020-06-14,9,Otro
2020-06-15,7,Otro
2020-06-16,9,Otro
2020-06-17,6,Otro
2020-06-18,9,Otro
2020-06-19,11,Otro
2020-06-20,11,Otro
2020-06-21,7,Otro
2020-06-22,6,Otro
2020-06-23,5,Otro
2020-06-24,8,Otro
2020-06-25,16,Otro
2020-06-26,14,Otro
2020-06-27,3,Otro
2020-06-28,8,Otro
2020-06-29,5,Otro
2020-06-30,11,Otro
2020-07-01,7,Otro
2020-07-02,15,Otro
2020-07-03,12,Otro
2020-07-04,4,Otro
2020-07-05,7,Otro
2020-07-06,2,Otro
2020-07-07,5,Otro
2020-07-08,1,Otro
2020-07-09,12,Otro
2020-07-10,8,Otro
2020-07-11,5,Otro
2020-07-12,5,Otro
2020-07-13,11,Otro
2020-07-14,10,Otro
2020-07-15,6,Otro
2020-07-16,10,Otro
2020-07-17,4,Otro
2020-07-18,7,Otro
2020-07-19,4,Otro
2020-07-20,3,Otro
2020-07-21,11,Otro
2020-07-22,7,Otro
